"","ID","cv_window","cv_value","Binomial","Replicate","Excluded_LPR_2022","Citation","Class","Order","Family","Genus","Species","Subspecies","Authority","Common_name","Location","Country","All_countries","Region","IPBES_region","IPBES_subregion","Latitude","Longitude","Specific_location","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_ocean","M_biome","Migratory_fw_fish","Units","Method","start_year","end_year","unique_years","is_continuous","new_species","PValue_lm","PValue_mk","DetrendNeeded_lm","DetrendNeeded_mk"
"1917",11540,5,0.157886992401291,"Halichoerus_grypus",0,0,"Ministry of Agriculture and Forestry (2007). Management Plan for the Finnish Seal Populations in the Baltic Sea. Helsinki: 94.","Mammalia","Carnivora","Phocidae","Halichoerus","grypus","","(Fabricius, 1791)","Grey seal","FinlandÈÃÍs southwestern archipelago and ?Óland","?Óland Islands","?Óland Islands, Finland","Europe","NULL","NULL",60.403002,21.058044,0,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"Number of grey seals","Aerial photography censuses during the moult in May-June.",1996,2004,9,TRUE,"Halichoerus grypus",0.000106795340540335,1e-04,TRUE,TRUE
"1918",11543,3,0.10435519821088,"Rupicapra_pyrenaica",0,0,"González-Quirós, P., P. Silva, et al. (2009). Dinámica poblacional del rebeco cantábrico en las reservas regionales de caza de Asturias, en el período 1985-2007. Population dynamic in the Cantabrian chamois (Rupicapra pyrenaica parva) in the game reserves of Asturias (North of Spain), between 1985-2007. El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 126-153.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Regional hunting reserves in eastern Asturias (Asturias oriental)","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",43.140278,-5.235833,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of chamois","Annual counts in Summer made along the same routes simultaneously using multiple observers. Selected days with favourable weather conditions to maximise visibility",1995,2005,11,TRUE,"Rupicapra pyrenaica",0.00354852451085639,0.0292725091863045,TRUE,TRUE
"1919",11543,4,0.126904640620708,"Rupicapra_pyrenaica",0,0,"González-Quirós, P., P. Silva, et al. (2009). Dinámica poblacional del rebeco cantábrico en las reservas regionales de caza de Asturias, en el período 1985-2007. Population dynamic in the Cantabrian chamois (Rupicapra pyrenaica parva) in the game reserves of Asturias (North of Spain), between 1985-2007. El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 126-153.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Regional hunting reserves in eastern Asturias (Asturias oriental)","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",43.140278,-5.235833,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of chamois","Annual counts in Summer made along the same routes simultaneously using multiple observers. Selected days with favourable weather conditions to maximise visibility",1995,2005,11,TRUE,"Rupicapra pyrenaica",0.00354852451085639,0.0292725091863045,TRUE,TRUE
"1920",11543,5,0.154047294373464,"Rupicapra_pyrenaica",0,0,"González-Quirós, P., P. Silva, et al. (2009). Dinámica poblacional del rebeco cantábrico en las reservas regionales de caza de Asturias, en el período 1985-2007. Population dynamic in the Cantabrian chamois (Rupicapra pyrenaica parva) in the game reserves of Asturias (North of Spain), between 1985-2007. El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 126-153.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Regional hunting reserves in eastern Asturias (Asturias oriental)","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",43.140278,-5.235833,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of chamois","Annual counts in Summer made along the same routes simultaneously using multiple observers. Selected days with favourable weather conditions to maximise visibility",1995,2005,11,TRUE,"Rupicapra pyrenaica",0.00354852451085639,0.0292725091863045,TRUE,TRUE
"1921",11552,3,0.0562046496022416,"Rupicapra_pyrenaica",0,0,"Sánchez, J. C. P., E. G. Corvo, et al. (2009). Situación y gestión de las poblaciones de rebeco cantábrico en Castilla y León. Monitoring and management of the Cantabrian chamois population (Rupicapra pyrenaica parva) in Castilla y León (North of Spain). El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 180-201.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Reserva Regional de Caza de Fuentes Carrionas, Castilla y Le??n","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.939722,-4.568889,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Density (Individuals per 100 hectares)","Direct counts taken simultaneously in game management units during early Summer and Autumn",1998,2007,10,TRUE,"Rupicapra pyrenaica",3.99398243777801e-06,0.000891513479179597,TRUE,TRUE
"1922",11552,4,0.0557684283712038,"Rupicapra_pyrenaica",0,0,"Sánchez, J. C. P., E. G. Corvo, et al. (2009). Situación y gestión de las poblaciones de rebeco cantábrico en Castilla y León. Monitoring and management of the Cantabrian chamois population (Rupicapra pyrenaica parva) in Castilla y León (North of Spain). El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 180-201.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Reserva Regional de Caza de Fuentes Carrionas, Castilla y Le??n","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.939722,-4.568889,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Density (Individuals per 100 hectares)","Direct counts taken simultaneously in game management units during early Summer and Autumn",1998,2007,10,TRUE,"Rupicapra pyrenaica",3.99398243777801e-06,0.000891513479179597,TRUE,TRUE
"1923",11552,5,0.0624075251036934,"Rupicapra_pyrenaica",0,0,"Sánchez, J. C. P., E. G. Corvo, et al. (2009). Situación y gestión de las poblaciones de rebeco cantábrico en Castilla y León. Monitoring and management of the Cantabrian chamois population (Rupicapra pyrenaica parva) in Castilla y León (North of Spain). El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 180-201.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Reserva Regional de Caza de Fuentes Carrionas, Castilla y Le??n","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.939722,-4.568889,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Density (Individuals per 100 hectares)","Direct counts taken simultaneously in game management units during early Summer and Autumn",1998,2007,10,TRUE,"Rupicapra pyrenaica",3.99398243777801e-06,0.000891513479179597,TRUE,TRUE
"1924",11553,3,0.178522724244047,"Rupicapra_pyrenaica",0,0,"Sánchez, J. C. P., E. G. Corvo, et al. (2009). Situación y gestión de las poblaciones de rebeco cantábrico en Castilla y León. Monitoring and management of the Cantabrian chamois population (Rupicapra pyrenaica parva) in Castilla y León (North of Spain). El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 180-201.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Reserva Regional de Caza de Ria??o, Castilla y Le??n  ","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",43.101389,-4.265278,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Density (Individuals per 100 hectares)","Direct counts taken simultaneously in game management units during early Summer and Autumn",1994,2007,14,TRUE,"Rupicapra pyrenaica",0.537544505849487,0.475998964131563,FALSE,FALSE
"1925",11553,4,0.212947679930656,"Rupicapra_pyrenaica",0,0,"Sánchez, J. C. P., E. G. Corvo, et al. (2009). Situación y gestión de las poblaciones de rebeco cantábrico en Castilla y León. Monitoring and management of the Cantabrian chamois population (Rupicapra pyrenaica parva) in Castilla y León (North of Spain). El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 180-201.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Reserva Regional de Caza de Ria??o, Castilla y Le??n  ","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",43.101389,-4.265278,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Density (Individuals per 100 hectares)","Direct counts taken simultaneously in game management units during early Summer and Autumn",1994,2007,14,TRUE,"Rupicapra pyrenaica",0.537544505849487,0.475998964131563,FALSE,FALSE
"1926",11553,5,0.231965769214073,"Rupicapra_pyrenaica",0,0,"Sánchez, J. C. P., E. G. Corvo, et al. (2009). Situación y gestión de las poblaciones de rebeco cantábrico en Castilla y León. Monitoring and management of the Cantabrian chamois population (Rupicapra pyrenaica parva) in Castilla y León (North of Spain). El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 180-201.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Reserva Regional de Caza de Ria??o, Castilla y Le??n  ","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",43.101389,-4.265278,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Density (Individuals per 100 hectares)","Direct counts taken simultaneously in game management units during early Summer and Autumn",1994,2007,14,TRUE,"Rupicapra pyrenaica",0.537544505849487,0.475998964131563,FALSE,FALSE
"1927",11554,3,0.0937007114940593,"Rupicapra_pyrenaica",0,0,"Sánchez, J. C. P., E. G. Corvo, et al. (2009). Situación y gestión de las poblaciones de rebeco cantábrico en Castilla y León. Monitoring and management of the Cantabrian chamois population (Rupicapra pyrenaica parva) in Castilla y León (North of Spain). El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 180-201.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Reserva Regional de Caza de Mampodre, Castilla y Le??n","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.999722,-4.584444,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Density (Individuals per 100 hectares)","Direct counts taken simultaneously in game management units during early Summer and Autumn",1994,2007,14,TRUE,"Rupicapra pyrenaica",0.00429616999944144,0.0183951977376257,TRUE,TRUE
"1928",11554,4,0.111388522931591,"Rupicapra_pyrenaica",0,0,"Sánchez, J. C. P., E. G. Corvo, et al. (2009). Situación y gestión de las poblaciones de rebeco cantábrico en Castilla y León. Monitoring and management of the Cantabrian chamois population (Rupicapra pyrenaica parva) in Castilla y León (North of Spain). El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 180-201.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Reserva Regional de Caza de Mampodre, Castilla y Le??n","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.999722,-4.584444,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Density (Individuals per 100 hectares)","Direct counts taken simultaneously in game management units during early Summer and Autumn",1994,2007,14,TRUE,"Rupicapra pyrenaica",0.00429616999944144,0.0183951977376257,TRUE,TRUE
"1929",11554,5,0.126217323772806,"Rupicapra_pyrenaica",0,0,"Sánchez, J. C. P., E. G. Corvo, et al. (2009). Situación y gestión de las poblaciones de rebeco cantábrico en Castilla y León. Monitoring and management of the Cantabrian chamois population (Rupicapra pyrenaica parva) in Castilla y León (North of Spain). El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 180-201.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Reserva Regional de Caza de Mampodre, Castilla y Le??n","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.999722,-4.584444,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Density (Individuals per 100 hectares)","Direct counts taken simultaneously in game management units during early Summer and Autumn",1994,2007,14,TRUE,"Rupicapra pyrenaica",0.00429616999944144,0.0183951977376257,TRUE,TRUE
"1930",11555,3,0.094497895170928,"Rupicapra_pyrenaica",0,0,"Sánchez, J. C. P., E. G. Corvo, et al. (2009). Situación y gestión de las poblaciones de rebeco cantábrico en Castilla y León. Monitoring and management of the Cantabrian chamois population (Rupicapra pyrenaica parva) in Castilla y León (North of Spain). El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 180-201.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Reserva Regional de Caza de Los Ancares leoneses, Castilla y Le??n","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.8025,-6.719167,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Density (Individuals per 100 hectares)","Direct counts taken simultaneously in game management units during early Summer and Autumn",1997,2007,11,TRUE,"Rupicapra pyrenaica",4.66260431717602e-08,5.16142452481527e-05,TRUE,TRUE
"1931",11555,4,0.103852391965659,"Rupicapra_pyrenaica",0,0,"Sánchez, J. C. P., E. G. Corvo, et al. (2009). Situación y gestión de las poblaciones de rebeco cantábrico en Castilla y León. Monitoring and management of the Cantabrian chamois population (Rupicapra pyrenaica parva) in Castilla y León (North of Spain). El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 180-201.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Reserva Regional de Caza de Los Ancares leoneses, Castilla y Le??n","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.8025,-6.719167,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Density (Individuals per 100 hectares)","Direct counts taken simultaneously in game management units during early Summer and Autumn",1997,2007,11,TRUE,"Rupicapra pyrenaica",4.66260431717602e-08,5.16142452481527e-05,TRUE,TRUE
"1932",11555,5,0.106892657623543,"Rupicapra_pyrenaica",0,0,"Sánchez, J. C. P., E. G. Corvo, et al. (2009). Situación y gestión de las poblaciones de rebeco cantábrico en Castilla y León. Monitoring and management of the Cantabrian chamois population (Rupicapra pyrenaica parva) in Castilla y León (North of Spain). El Rebeco Cantábrico (Rupicapra pyrenaica parva) Conservación y Gestión de sus poblaciones. F. J. Pérez-Barbería and B. Palacios. Ministerio de Medio Ambiente y Medio Rural y Marino, Madrid, Organismo Autónomo Parques Nacionales: 180-201.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","parva","Neumann, 1899","Pyrenean chamois","Reserva Regional de Caza de Los Ancares leoneses, Castilla y Le??n","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.8025,-6.719167,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Density (Individuals per 100 hectares)","Direct counts taken simultaneously in game management units during early Summer and Autumn",1997,2007,11,TRUE,"Rupicapra pyrenaica",4.66260431717602e-08,5.16142452481527e-05,TRUE,TRUE
"1933",11557,3,0.189410929424613,"Capreolus_capreolus",1,0,"Bluzma, P. and R. Baleiðis (1999). ""The cervid (Cervidae) monitoring in Lithuania (1993-1998): abundance, dynamics and distribution."" Acta Zoologica Lituanica 9(1): 61-70.","Mammalia","Artiodactyla","Cervidae","Capreolus","capreolus","","Linnaeus, 1758","European roe deer","Regions of Plung?¢, K?¢dainiai, Mol?¢tai, Ignalina (Utena), and Var?¢na","Lithuania","Lithuania","Europe","Europe and Central Asia","Central and Western Europe",55.29241,23.970795,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Individuals per 1000ha","Average number of individuals per 1000ha of 7 regions sampled, based on the amount of pellet groups during the non-vegetation period. ",1993,1998,6,TRUE,"Capreolus capreolus",0.462181854330407,0.47,FALSE,FALSE
"1934",11557,4,0.220033929398235,"Capreolus_capreolus",1,0,"Bluzma, P. and R. Baleiðis (1999). ""The cervid (Cervidae) monitoring in Lithuania (1993-1998): abundance, dynamics and distribution."" Acta Zoologica Lituanica 9(1): 61-70.","Mammalia","Artiodactyla","Cervidae","Capreolus","capreolus","","Linnaeus, 1758","European roe deer","Regions of Plung?¢, K?¢dainiai, Mol?¢tai, Ignalina (Utena), and Var?¢na","Lithuania","Lithuania","Europe","Europe and Central Asia","Central and Western Europe",55.29241,23.970795,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Individuals per 1000ha","Average number of individuals per 1000ha of 7 regions sampled, based on the amount of pellet groups during the non-vegetation period. ",1993,1998,6,TRUE,"Capreolus capreolus",0.462181854330407,0.47,FALSE,FALSE
"1935",11557,5,0.241756486162777,"Capreolus_capreolus",1,0,"Bluzma, P. and R. Baleiðis (1999). ""The cervid (Cervidae) monitoring in Lithuania (1993-1998): abundance, dynamics and distribution."" Acta Zoologica Lituanica 9(1): 61-70.","Mammalia","Artiodactyla","Cervidae","Capreolus","capreolus","","Linnaeus, 1758","European roe deer","Regions of Plung?¢, K?¢dainiai, Mol?¢tai, Ignalina (Utena), and Var?¢na","Lithuania","Lithuania","Europe","Europe and Central Asia","Central and Western Europe",55.29241,23.970795,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Individuals per 1000ha","Average number of individuals per 1000ha of 7 regions sampled, based on the amount of pellet groups during the non-vegetation period. ",1993,1998,6,TRUE,"Capreolus capreolus",0.462181854330407,0.47,FALSE,FALSE
"1936",11558,3,0.139940687234278,"Cervus_elaphus",1,0,"Bluzma, P. and R. Baleiðis (1999). ""The cervid (Cervidae) monitoring in Lithuania (1993-1998): abundance, dynamics and distribution."" Acta Zoologica Lituanica 9(1): 61-70.","Mammalia","Artiodactyla","Cervidae","Cervus","elaphus","","Wagner, 1844","Red deer / Elk","Regions of Plung?¢, K?¢dainiai, Mol?¢tai, Ignalina (Utena), and Var?¢na","Lithuania","Lithuania","Europe","Europe and Central Asia","Central and Western Europe",55.29241,23.970795,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Individuals per 1000ha","Average number of individuals per 1000ha of 7 regions sampled, based on the amount of pellet groups during the non-vegetation period.",1993,1998,6,TRUE,"Cervus elaphus",0.184428700525382,0.272,FALSE,FALSE
"1937",11558,4,0.155435985792639,"Cervus_elaphus",1,0,"Bluzma, P. and R. Baleiðis (1999). ""The cervid (Cervidae) monitoring in Lithuania (1993-1998): abundance, dynamics and distribution."" Acta Zoologica Lituanica 9(1): 61-70.","Mammalia","Artiodactyla","Cervidae","Cervus","elaphus","","Wagner, 1844","Red deer / Elk","Regions of Plung?¢, K?¢dainiai, Mol?¢tai, Ignalina (Utena), and Var?¢na","Lithuania","Lithuania","Europe","Europe and Central Asia","Central and Western Europe",55.29241,23.970795,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Individuals per 1000ha","Average number of individuals per 1000ha of 7 regions sampled, based on the amount of pellet groups during the non-vegetation period.",1993,1998,6,TRUE,"Cervus elaphus",0.184428700525382,0.272,FALSE,FALSE
"1938",11558,5,0.180647173860954,"Cervus_elaphus",1,0,"Bluzma, P. and R. Baleiðis (1999). ""The cervid (Cervidae) monitoring in Lithuania (1993-1998): abundance, dynamics and distribution."" Acta Zoologica Lituanica 9(1): 61-70.","Mammalia","Artiodactyla","Cervidae","Cervus","elaphus","","Wagner, 1844","Red deer / Elk","Regions of Plung?¢, K?¢dainiai, Mol?¢tai, Ignalina (Utena), and Var?¢na","Lithuania","Lithuania","Europe","Europe and Central Asia","Central and Western Europe",55.29241,23.970795,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Individuals per 1000ha","Average number of individuals per 1000ha of 7 regions sampled, based on the amount of pellet groups during the non-vegetation period.",1993,1998,6,TRUE,"Cervus elaphus",0.184428700525382,0.272,FALSE,FALSE
"1939",11560,3,0.0607720980021272,"Rupicapra_pyrenaica",0,0,"López-Martín, J. M., R. Casanovas, et al. (2012). Estatus y gestión del sarrio en el Pirineo catalán.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","pyrenaica","Neumann, 1899","Pyrenean chamois","Reserva Nacional de Caza de Alt Pallars-Aran","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.599598,1.104126,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Total number of chamois","Annual census counts of individuals during 2nd week of June until the 1st week of July conducted along selected routes in the supraforestal area for maximum visibility.",1999,2011,13,TRUE,"Rupicapra pyrenaica",7.5733352649036e-08,2.55808200499923e-05,TRUE,TRUE
"1940",11560,4,0.0613505405281905,"Rupicapra_pyrenaica",0,0,"López-Martín, J. M., R. Casanovas, et al. (2012). Estatus y gestión del sarrio en el Pirineo catalán.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","pyrenaica","Neumann, 1899","Pyrenean chamois","Reserva Nacional de Caza de Alt Pallars-Aran","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.599598,1.104126,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Total number of chamois","Annual census counts of individuals during 2nd week of June until the 1st week of July conducted along selected routes in the supraforestal area for maximum visibility.",1999,2011,13,TRUE,"Rupicapra pyrenaica",7.5733352649036e-08,2.55808200499923e-05,TRUE,TRUE
"1941",11560,5,0.0646915567113971,"Rupicapra_pyrenaica",0,0,"López-Martín, J. M., R. Casanovas, et al. (2012). Estatus y gestión del sarrio en el Pirineo catalán.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","pyrenaica","Neumann, 1899","Pyrenean chamois","Reserva Nacional de Caza de Alt Pallars-Aran","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.599598,1.104126,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Total number of chamois","Annual census counts of individuals during 2nd week of June until the 1st week of July conducted along selected routes in the supraforestal area for maximum visibility.",1999,2011,13,TRUE,"Rupicapra pyrenaica",7.5733352649036e-08,2.55808200499923e-05,TRUE,TRUE
"1942",11562,3,0.0678912668973966,"Rupicapra_pyrenaica",0,0,"López-Martín, J. M., R. Casanovas, et al. (2012). Estatus y gestión del sarrio en el Pirineo catalán.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","pyrenaica","Neumann, 1899","Pyrenean chamois","Reserva Nacional de Caza de Freser-Setcases","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.38898,2.232971,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Total number of chamois","Annual census counts of individuals during 2nd week of June until the 1st week of July conducted along selected routes in the supraforestal area for maximum visibility.",2007,2011,5,TRUE,"Rupicapra pyrenaica",0.341585027633712,0.084,FALSE,FALSE
"1943",11562,4,0.0764568637315003,"Rupicapra_pyrenaica",0,0,"López-Martín, J. M., R. Casanovas, et al. (2012). Estatus y gestión del sarrio en el Pirineo catalán.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","pyrenaica","Neumann, 1899","Pyrenean chamois","Reserva Nacional de Caza de Freser-Setcases","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.38898,2.232971,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Total number of chamois","Annual census counts of individuals during 2nd week of June until the 1st week of July conducted along selected routes in the supraforestal area for maximum visibility.",2007,2011,5,TRUE,"Rupicapra pyrenaica",0.341585027633712,0.084,FALSE,FALSE
"1944",11562,5,0.0699122594531866,"Rupicapra_pyrenaica",0,0,"López-Martín, J. M., R. Casanovas, et al. (2012). Estatus y gestión del sarrio en el Pirineo catalán.","Mammalia","Artiodactyla","Bovidae","Rupicapra","pyrenaica","pyrenaica","Neumann, 1899","Pyrenean chamois","Reserva Nacional de Caza de Freser-Setcases","Spain","Spain","Europe","Europe and Central Asia","Central and Western Europe",42.38898,2.232971,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Total number of chamois","Annual census counts of individuals during 2nd week of June until the 1st week of July conducted along selected routes in the supraforestal area for maximum visibility.",2007,2011,5,TRUE,"Rupicapra pyrenaica",0.341585027633712,0.084,FALSE,FALSE
