"","Binomial","Class","Family","Genus","Order","Species","X","ID","cv_window","cv_value","Replicate","Excluded_LPR_2022","Citation","Subspecies","Authority","Common_name","Location","Country","All_countries","Region","IPBES_region","IPBES_subregion","Latitude","Longitude","Specific_location","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_ocean","M_biome","Migratory_fw_fish","Units","Method","start_year","end_year","unique_years","is_continuous","new_species","PValue_lm","PValue_mk","DetrendNeeded_lm","DetrendNeeded_mk"
"1861","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",3004,27778,3,0.197497198914572,0,0,"Petermann, R., Deutschland and EUROBATS-Vertragsstaatenkonferenz (eds) (2011) Beschlüsse der 5. und 6. EUROBATS-Vertragsstaatenkonferenzen und Berichte zum Fledermausschutz in Deutschland 2003-2009. EUROBATS-Vertragsstaatenkonferenzen, Bonn: BfN (Fledermausschutz in Europa, 2).","","Kuhl, 1817","Daubenton's bat","15 winter roosts in Berlin","Germany","Germany","Europe","Europe and Central Asia","Central and Western Europe",52.517466,13.383093,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Population index","Regular standardised monitoring of winter roosts, index calculated using TRIM and set to 100 in 1989/90",1989,2008,20,TRUE,"Myotis daubentonii",0.228665399577087,0.144292055440105,FALSE,FALSE
"1862","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",3046,27804,3,0.297573181158992,0,0,"Fuszara, E. et al. (2010) ‘Population changes in natterer’s bat Myotis nattereri and daubenton’s bat M. daubentonii in winter roosts of Central Poland’, Polish Journal of Ecology, 58(4), pp. 769–782.","","Kuhl, 1817","Daubenton's bat","Drozdowo site, near Lomza","Poland","Poland","Europe","Europe and Central Asia","Central and Western Europe",53.149285,22.171946,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of overwintering individuals","Direct counts of overwintering bats",2001,2008,8,TRUE,"Myotis daubentonii",0.00261588219129046,0.0248218890441964,TRUE,TRUE
"1863","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",3029,27798,4,0.543160133443137,0,0,"Lesi?ski, G., Ignaczak, M. and Kowalski, M. (2011) ‘Increasing bat abundance in a major winter roost in central Poland over 30 years’, Mammalia, 75(2). doi: 10.1515/mamm.2011.003.","","Kuhl, 1817","Daubenton's bat","Szachownica Cave, Wielun uplands, central Poland","Poland","Poland","Europe","Europe and Central Asia","Central and Western Europe",51.054331,18.80741,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of overwintering individuals","Direct counts of overwintering bats in March",1987,2010,24,TRUE,"Myotis daubentonii",0.352039797938999,0.765758180213457,FALSE,FALSE
"1864","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",2998,27776,3,0.0965878889393365,0,0,"Presetnik, P. et al. (2017) Monitoring populacij izbranih ciljnih vrst netopirjev v letih 2016 in 2017. Kon?no poro?ilo.","","Kuhl, 1817","Daubenton's bat","Slovenia","Slovenia","Slovenia","Europe","Europe and Central Asia","Central and Western Europe",46.104353,14.857753,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of individuals","Bat detector monitoring",2007,2017,11,TRUE,"Myotis daubentonii",0.110589062774264,0.137901601482137,FALSE,FALSE
"1865","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",2915,27710,4,0.168996040997986,0,0,"Lu?an, R. K. (2010) Population ecology of Daubenton’s bat. PhD. University of South Bohemia.","","Kuhl, 1817","Daubenton's bat","An old lime-kiln artificial roost in the northern part of T?Íebo?Ûsko Landscape Protected Area and Biosphere reserve, South Bohemia","Czechia","Czechia","Europe","Europe and Central Asia","Central and Western Europe",49.150884,14.692598,1,"Freshwater","NULL","NULL","Palearctic","Temperate coastal rivers","NULL","NULL","NULL",0,"Number of adults","Number of bats estimated based on maximum annual emergence counts",1968,1981,14,TRUE,"Myotis daubentonii",0.0282866978308905,0.0480699781974041,TRUE,TRUE
"1866","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",2835,27647,5,0.125191061244073,1,0,"ODONAT (2017) Rapport annuel Biodiv’Alsace - Le portail permanent sur la connaissance de la biodiversité en Alsace. Rapport 2016. Fonds européens, DREAL Alsace, Région Grand Est, Agence de l’eau Rhin-Meuse, Département du Bas Rhin, Département du Haut-Rhin, Eurométropole, p. 126.","","Kuhl, 1817","Daubenton's bat","Alsace","France","France","Europe","Europe and Central Asia","Central and Western Europe",48.331267,7.421459,0,"Freshwater","NULL","NULL","Palearctic","Temperate floodplain rivers and wetlands","NULL","NULL","NULL",0,"Number of individuals","Counts of hibernating bats at known sites on the first weekend in February",2005,2016,12,TRUE,"Myotis daubentonii",0.000375076055790707,0.00156808185908863,TRUE,TRUE
"1867","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",2939,27718,4,0.0977772336739977,0,0,"Bayerisches Landesamt für Umwelt (2014) Regionalabkommen zur Erhaltung der Fledermäuse in Europa (Eurobats) - A Bericht für das Bundesland Bayern. Bayerisches Landesamt für Umwelt, p. 76.","","Kuhl, 1817","Daubenton's bat","743 hibernation sites in Bavaria","Germany","Germany","Europe","Europe and Central Asia","Central and Western Europe",49.011777,11.549132,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index of population size","Standardised winter counts were analysed using TRIM software",1985,2012,28,TRUE,"Myotis daubentonii",1.16834301066782e-09,6.15141125719475e-08,TRUE,TRUE
"1868","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",2834,27647,4,0.122106200570239,1,0,"ODONAT (2017) Rapport annuel Biodiv’Alsace - Le portail permanent sur la connaissance de la biodiversité en Alsace. Rapport 2016. Fonds européens, DREAL Alsace, Région Grand Est, Agence de l’eau Rhin-Meuse, Département du Bas Rhin, Département du Haut-Rhin, Eurométropole, p. 126.","","Kuhl, 1817","Daubenton's bat","Alsace","France","France","Europe","Europe and Central Asia","Central and Western Europe",48.331267,7.421459,0,"Freshwater","NULL","NULL","Palearctic","Temperate floodplain rivers and wetlands","NULL","NULL","NULL",0,"Number of individuals","Counts of hibernating bats at known sites on the first weekend in February",2005,2016,12,TRUE,"Myotis daubentonii",0.000375076055790707,0.00156808185908863,TRUE,TRUE
"1869","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",3021,27795,5,0.145715140809337,0,0,"Kokurewicz, T. et al. (2019) ‘45 years of bat study and conservation in Nietoperek bat reserve (Western Poland)’, Nyctalus, 19(3), pp. 252–269.","","Kuhl, 1817","Daubenton's bat","Nietoperek bat reserve, western Poland","Poland","Poland","Europe","Europe and Central Asia","Central and Western Europe",52.40273,15.537791,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of hibernating individuals","Direct counts of hibernating bats",2005,2013,9,TRUE,"Myotis daubentonii",0.00669922922081664,0.0126,TRUE,TRUE
"1870","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",3013,27781,3,0.354201847352679,0,0,"Federal Agency for Nature Conservation (2003) National Report on Bat Conservation in the Federal Republic of Germany 2000-2003, p. 84.","","Kuhl, 1817","Daubenton's bat","Eiskeller roost in Kl??tze, Altmark district, Sachsen-Anhalt","Germany","Germany","Europe","Europe and Central Asia","Central and Western Europe",52.622204,11.174861,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of individuals","Winter roost counts",1999,2003,5,TRUE,"Myotis daubentonii",0.26972168951526,0.484,FALSE,FALSE
"1871","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",3020,27795,4,0.132810452667727,0,0,"Kokurewicz, T. et al. (2019) ‘45 years of bat study and conservation in Nietoperek bat reserve (Western Poland)’, Nyctalus, 19(3), pp. 252–269.","","Kuhl, 1817","Daubenton's bat","Nietoperek bat reserve, western Poland","Poland","Poland","Europe","Europe and Central Asia","Central and Western Europe",52.40273,15.537791,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of hibernating individuals","Direct counts of hibernating bats",2005,2013,9,TRUE,"Myotis daubentonii",0.00669922922081664,0.0126,TRUE,TRUE
"1872","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",2916,27710,5,0.175995214878064,0,0,"Lu?an, R. K. (2010) Population ecology of Daubenton’s bat. PhD. University of South Bohemia.","","Kuhl, 1817","Daubenton's bat","An old lime-kiln artificial roost in the northern part of T?Íebo?Ûsko Landscape Protected Area and Biosphere reserve, South Bohemia","Czechia","Czechia","Europe","Europe and Central Asia","Central and Western Europe",49.150884,14.692598,1,"Freshwater","NULL","NULL","Palearctic","Temperate coastal rivers","NULL","NULL","NULL",0,"Number of adults","Number of bats estimated based on maximum annual emergence counts",1968,1981,14,TRUE,"Myotis daubentonii",0.0282866978308905,0.0480699781974041,TRUE,TRUE
"1873","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",3028,27798,3,0.490417320748252,0,0,"Lesi?ski, G., Ignaczak, M. and Kowalski, M. (2011) ‘Increasing bat abundance in a major winter roost in central Poland over 30 years’, Mammalia, 75(2). doi: 10.1515/mamm.2011.003.","","Kuhl, 1817","Daubenton's bat","Szachownica Cave, Wielun uplands, central Poland","Poland","Poland","Europe","Europe and Central Asia","Central and Western Europe",51.054331,18.80741,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of overwintering individuals","Direct counts of overwintering bats in March",1987,2010,24,TRUE,"Myotis daubentonii",0.352039797938999,0.765758180213457,FALSE,FALSE
"1874","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",2833,27647,3,0.126291921596795,1,0,"ODONAT (2017) Rapport annuel Biodiv’Alsace - Le portail permanent sur la connaissance de la biodiversité en Alsace. Rapport 2016. Fonds européens, DREAL Alsace, Région Grand Est, Agence de l’eau Rhin-Meuse, Département du Bas Rhin, Département du Haut-Rhin, Eurométropole, p. 126.","","Kuhl, 1817","Daubenton's bat","Alsace","France","France","Europe","Europe and Central Asia","Central and Western Europe",48.331267,7.421459,0,"Freshwater","NULL","NULL","Palearctic","Temperate floodplain rivers and wetlands","NULL","NULL","NULL",0,"Number of individuals","Counts of hibernating bats at known sites on the first weekend in February",2005,2016,12,TRUE,"Myotis daubentonii",0.000375076055790707,0.00156808185908863,TRUE,TRUE
"1875","Myotis_daubentonii","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis daubentonii",2940,27718,5,0.102466700136119,0,0,"Bayerisches Landesamt für Umwelt (2014) Regionalabkommen zur Erhaltung der Fledermäuse in Europa (Eurobats) - A Bericht für das Bundesland Bayern. Bayerisches Landesamt für Umwelt, p. 76.","","Kuhl, 1817","Daubenton's bat","743 hibernation sites in Bavaria","Germany","Germany","Europe","Europe and Central Asia","Central and Western Europe",49.011777,11.549132,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index of population size","Standardised winter counts were analysed using TRIM software",1985,2012,28,TRUE,"Myotis daubentonii",1.16834301066782e-09,6.15141125719475e-08,TRUE,TRUE
"1876","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2969,27763,4,0.350962548500475,0,0,"Sackl, P. et al. (2011) ‘Artendiversität, Bestandsveränderungen und Quartiermerkmale von Fledermäusen (Mammalia, Chiroptera) in Winterquartieren im Grazer Bergland und in der Grazer Bucht (Steiermark, Österreich)’, Mitteilungen des naturwissenschaftlichen Vereines für Steiermark, 141, pp. 99–141.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Weizer Bergland, Steiermark","Austria","Austria","Europe","Europe and Central Asia","Central and Western Europe",47.224429,15.638168,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of hibernating individuals","Systematic winter counts",1989,2010,22,TRUE,"Myotis emarginatus",5.61217708121663e-05,0.000562038474837936,TRUE,TRUE
"1877","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2976,27766,5,0.160720238210209,0,0,"Bat Journal Austria (2005) ‘Immer umfangreicher – immer bessere Aussagekraft. Das Monitoring der Wochenstubenquartiere.’, Kopfüber - Bat Journal Austria, 6(1).","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","8 hibernation sites in Salzburg, K?±rnten and Tirol","Austria","Austria","Europe","Europe and Central Asia","Central and Western Europe",47.222719,12.70946,0,"Terrestrial","Palearctic","Temperate coniferous forests","NULL","NULL","NULL","NULL","NULL",0,"Average number of hibernating individuals","Direct counts of hibernating bats at 8 regularly monitored sites",2000,2004,5,TRUE,"Myotis emarginatus",0.375315102223217,0.484,FALSE,FALSE
"1878","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2970,27763,5,0.355108109820088,0,0,"Sackl, P. et al. (2011) ‘Artendiversität, Bestandsveränderungen und Quartiermerkmale von Fledermäusen (Mammalia, Chiroptera) in Winterquartieren im Grazer Bergland und in der Grazer Bucht (Steiermark, Österreich)’, Mitteilungen des naturwissenschaftlichen Vereines für Steiermark, 141, pp. 99–141.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Weizer Bergland, Steiermark","Austria","Austria","Europe","Europe and Central Asia","Central and Western Europe",47.224429,15.638168,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of hibernating individuals","Systematic winter counts",1989,2010,22,TRUE,"Myotis emarginatus",5.61217708121663e-05,0.000562038474837936,TRUE,TRUE
"1879","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2926,27714,3,0.126084621911537,0,0,"Willems, W. et al. (2008) ‘Long-term good management practices of bat hibernation sites in Flanders, Belgium and translation into policy measures: LIFE Bat Action Project’. XIth European Bat Research Symposium, Cluj-Napoca, Romania.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Liezele fort, Flanders","Belgium","Belgium","Europe","Europe and Central Asia","Central and Western Europe",51.066604,4.2847,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of inidviduals","Standardised winter counts",1990,2008,19,TRUE,"Myotis emarginatus",0.00678079366761094,0.00418529286591431,TRUE,TRUE
"1880","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2972,27764,4,0.342543597528845,0,0,"Sackl, P. et al. (2011) ‘Artendiversität, Bestandsveränderungen und Quartiermerkmale von Fledermäusen (Mammalia, Chiroptera) in Winterquartieren im Grazer Bergland und in der Grazer Bucht (Steiermark, Österreich)’, Mitteilungen des naturwissenschaftlichen Vereines für Steiermark, 141, pp. 99–141.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","R??mersteinbr??che in Aflenz an der Sulm, Steiermark","Austria","Austria","Europe","Europe and Central Asia","Central and Western Europe",46.749085,15.549594,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of hibernating individuals","Systematic winter counts",1996,2010,15,TRUE,"Myotis emarginatus",0.21805490238878,0.296916229862647,FALSE,FALSE
"1881","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2836,27648,3,0.101480246523827,1,0,"ODONAT (2017) Rapport annuel Biodiv’Alsace - Le portail permanent sur la connaissance de la biodiversité en Alsace. Rapport 2016. Fonds européens, DREAL Alsace, Région Grand Est, Agence de l’eau Rhin-Meuse, Département du Bas Rhin, Département du Haut-Rhin, Eurométropole, p. 126.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Alsace","France","France","Europe","Europe and Central Asia","Central and Western Europe",48.331267,7.421459,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of individuals","Counts of hibernating bats at known sites on the first weekend in February",2005,2016,12,TRUE,"Myotis emarginatus",2.61754414915571e-06,0.000351319586158775,TRUE,TRUE
"1882","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2928,27714,5,0.145826596829735,0,0,"Willems, W. et al. (2008) ‘Long-term good management practices of bat hibernation sites in Flanders, Belgium and translation into policy measures: LIFE Bat Action Project’. XIth European Bat Research Symposium, Cluj-Napoca, Romania.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Liezele fort, Flanders","Belgium","Belgium","Europe","Europe and Central Asia","Central and Western Europe",51.066604,4.2847,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of inidviduals","Standardised winter counts",1990,2008,19,TRUE,"Myotis emarginatus",0.00678079366761094,0.00418529286591431,TRUE,TRUE
"1883","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2924,27713,4,0.12915192117272,0,0,"Willems, W. et al. (2008) ‘Long-term good management practices of bat hibernation sites in Flanders, Belgium and translation into policy measures: LIFE Bat Action Project’. XIth European Bat Research Symposium, Cluj-Napoca, Romania.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Steendorp fort, Flanders","Belgium","Belgium","Europe","Europe and Central Asia","Central and Western Europe",51.126991,4.256005,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of individuals","Standardised winter counts",1990,2007,18,TRUE,"Myotis emarginatus",1.44150042660811e-10,2.38884806094014e-07,TRUE,TRUE
"1884","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2937,27717,5,0.0727135778590586,0,0,"Bayerisches Landesamt für Umwelt (2014) Regionalabkommen zur Erhaltung der Fledermäuse in Europa (Eurobats) - A Bericht für das Bundesland Bayern. Bayerisches Landesamt für Umwelt, p. 76.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Regularly monitored maternity colonies in south-eastern Bavaria","Germany","Germany","Europe","Europe and Central Asia","Central and Western Europe",49.011777,11.549132,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Average number of individuals","Standardised counts",1995,2013,19,TRUE,"Myotis emarginatus",0.455604373148961,0.527852518417242,FALSE,FALSE
"1885","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2936,27717,4,0.0694906225283015,0,0,"Bayerisches Landesamt für Umwelt (2014) Regionalabkommen zur Erhaltung der Fledermäuse in Europa (Eurobats) - A Bericht für das Bundesland Bayern. Bayerisches Landesamt für Umwelt, p. 76.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Regularly monitored maternity colonies in south-eastern Bavaria","Germany","Germany","Europe","Europe and Central Asia","Central and Western Europe",49.011777,11.549132,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Average number of individuals","Standardised counts",1995,2013,19,TRUE,"Myotis emarginatus",0.455604373148961,0.527852518417242,FALSE,FALSE
"1886","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2971,27764,3,0.344919407504134,0,0,"Sackl, P. et al. (2011) ‘Artendiversität, Bestandsveränderungen und Quartiermerkmale von Fledermäusen (Mammalia, Chiroptera) in Winterquartieren im Grazer Bergland und in der Grazer Bucht (Steiermark, Österreich)’, Mitteilungen des naturwissenschaftlichen Vereines für Steiermark, 141, pp. 99–141.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","R??mersteinbr??che in Aflenz an der Sulm, Steiermark","Austria","Austria","Europe","Europe and Central Asia","Central and Western Europe",46.749085,15.549594,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of hibernating individuals","Systematic winter counts",1996,2010,15,TRUE,"Myotis emarginatus",0.21805490238878,0.296916229862647,FALSE,FALSE
"1887","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2837,27648,4,0.103856119395575,1,0,"ODONAT (2017) Rapport annuel Biodiv’Alsace - Le portail permanent sur la connaissance de la biodiversité en Alsace. Rapport 2016. Fonds européens, DREAL Alsace, Région Grand Est, Agence de l’eau Rhin-Meuse, Département du Bas Rhin, Département du Haut-Rhin, Eurométropole, p. 126.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Alsace","France","France","Europe","Europe and Central Asia","Central and Western Europe",48.331267,7.421459,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of individuals","Counts of hibernating bats at known sites on the first weekend in February",2005,2016,12,TRUE,"Myotis emarginatus",2.61754414915571e-06,0.000351319586158775,TRUE,TRUE
"1888","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2963,27761,4,0.079411978088347,0,0,"Kerbiriou, C., Bas, Y. and Julien, J.-F. (2018) ‘Estimations des tendances des populations de Chiroptères à partir des suivis de gîtes hivernaux’, Symbioses, 37, pp. 7–15.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","France","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.606793,2.414067,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index","Winter counts Dec-Mar at sites chosen by volunteers. Local monitoring results of sites with at least two years of survey data are aggregated to the regional and then national level using the Dutch index method.",1987,2015,29,TRUE,"Myotis emarginatus",4.80971054482269e-16,8.54275118161367e-12,TRUE,TRUE
"1889","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2964,27761,5,0.0845305419503124,0,0,"Kerbiriou, C., Bas, Y. and Julien, J.-F. (2018) ‘Estimations des tendances des populations de Chiroptères à partir des suivis de gîtes hivernaux’, Symbioses, 37, pp. 7–15.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","France","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.606793,2.414067,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index","Winter counts Dec-Mar at sites chosen by volunteers. Local monitoring results of sites with at least two years of survey data are aggregated to the regional and then national level using the Dutch index method.",1987,2015,29,TRUE,"Myotis emarginatus",4.80971054482269e-16,8.54275118161367e-12,TRUE,TRUE
"1890","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2927,27714,4,0.140196106104254,0,0,"Willems, W. et al. (2008) ‘Long-term good management practices of bat hibernation sites in Flanders, Belgium and translation into policy measures: LIFE Bat Action Project’. XIth European Bat Research Symposium, Cluj-Napoca, Romania.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Liezele fort, Flanders","Belgium","Belgium","Europe","Europe and Central Asia","Central and Western Europe",51.066604,4.2847,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of inidviduals","Standardised winter counts",1990,2008,19,TRUE,"Myotis emarginatus",0.00678079366761094,0.00418529286591431,TRUE,TRUE
"1891","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2925,27713,5,0.136360308962134,0,0,"Willems, W. et al. (2008) ‘Long-term good management practices of bat hibernation sites in Flanders, Belgium and translation into policy measures: LIFE Bat Action Project’. XIth European Bat Research Symposium, Cluj-Napoca, Romania.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Steendorp fort, Flanders","Belgium","Belgium","Europe","Europe and Central Asia","Central and Western Europe",51.126991,4.256005,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of individuals","Standardised winter counts",1990,2007,18,TRUE,"Myotis emarginatus",1.44150042660811e-10,2.38884806094014e-07,TRUE,TRUE
"1892","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2968,27763,3,0.350563320190789,0,0,"Sackl, P. et al. (2011) ‘Artendiversität, Bestandsveränderungen und Quartiermerkmale von Fledermäusen (Mammalia, Chiroptera) in Winterquartieren im Grazer Bergland und in der Grazer Bucht (Steiermark, Österreich)’, Mitteilungen des naturwissenschaftlichen Vereines für Steiermark, 141, pp. 99–141.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Weizer Bergland, Steiermark","Austria","Austria","Europe","Europe and Central Asia","Central and Western Europe",47.224429,15.638168,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of hibernating individuals","Systematic winter counts",1989,2010,22,TRUE,"Myotis emarginatus",5.61217708121663e-05,0.000562038474837936,TRUE,TRUE
"1893","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2995,27775,3,0.232247825459142,0,0,"Presetnik, P. et al. (2017) Monitoring populacij izbranih ciljnih vrst netopirjev v letih 2016 in 2017. Kon?no poro?ilo.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Slovenia","Slovenia","Slovenia","Europe","Europe and Central Asia","Central and Western Europe",46.104353,14.857753,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of individuals","Direct counts of summer refuges",2007,2017,11,TRUE,"Myotis emarginatus",0.0945584451760266,0.0617066900283127,FALSE,FALSE
"1894","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2996,27775,4,0.246179002506613,0,0,"Presetnik, P. et al. (2017) Monitoring populacij izbranih ciljnih vrst netopirjev v letih 2016 in 2017. Kon?no poro?ilo.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Slovenia","Slovenia","Slovenia","Europe","Europe and Central Asia","Central and Western Europe",46.104353,14.857753,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of individuals","Direct counts of summer refuges",2007,2017,11,TRUE,"Myotis emarginatus",0.0945584451760266,0.0617066900283127,FALSE,FALSE
"1895","Myotis_emarginatus","Mammalia","Vespertilionidae","Myotis","Chiroptera","Myotis emarginatus",2923,27713,3,0.11339266224484,0,0,"Willems, W. et al. (2008) ‘Long-term good management practices of bat hibernation sites in Flanders, Belgium and translation into policy measures: LIFE Bat Action Project’. XIth European Bat Research Symposium, Cluj-Napoca, Romania.","","(?Ù. Geoffroy, 1806)","Geoffroy's myotis","Steendorp fort, Flanders","Belgium","Belgium","Europe","Europe and Central Asia","Central and Western Europe",51.126991,4.256005,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Number of individuals","Standardised winter counts",1990,2007,18,TRUE,"Myotis emarginatus",1.44150042660811e-10,2.38884806094014e-07,TRUE,TRUE
